,age,height,weight,overall_rating,potential,total_attack,total_skill,total_movement,total_power,total_mentality,total_defending,total_goalkeeping,player_fifa_api_id,player_name
75353,23.0,175.26,161,67.0,74.0,299.0,313.0,366.0,307.0,263.0,94.0,45.0,189459,Jaime
75354,22.0,175.26,161,67.0,74.0,299.0,313.0,366.0,307.0,263.0,94.0,45.0,189459,Jaime
75355,21.0,175.26,161,67.0,74.0,301.0,309.0,366.0,312.0,263.0,94.0,45.0,189459,Jaime
75356,20.0,175.26,161,66.0,76.0,293.0,300.0,357.0,318.0,251.0,94.0,45.0,189459,Jaime
75357,20.0,175.26,161,68.0,76.0,267.0,324.0,341.0,270.0,240.0,54.0,45.0,189459,Jaime
75358,19.0,175.26,161,67.0,76.0,267.0,324.0,338.0,261.0,266.0,62.0,133.0,189459,Jaime
75359,19.0,175.26,161,67.0,76.0,267.0,324.0,338.0,261.0,266.0,62.0,133.0,189459,Jaime
75361,18.0,175.26,161,53.0,73.0,204.0,249.0,329.0,191.0,134.0,62.0,103.0,189459,Jaime
75362,16.0,175.26,161,53.0,73.0,204.0,249.0,329.0,191.0,134.0,62.0,103.0,189459,Jaime
75363,23.0,187.96,176,65.0,71.0,240.0,259.0,287.0,304.0,283.0,194.0,53.0,201199,Jaime
75351,23.0,175.26,161,66.0,74.0,296.0,309.0,366.0,307.0,263.0,94.0,45.0,189459,Jaime
75422,21.0,172.72,152,72.0,79.0,319.0,332.0,384.0,281.0,260.0,129.0,54.0,205869,Jairo
75423,20.0,172.72,152,69.0,78.0,309.0,307.0,367.0,274.0,246.0,126.0,54.0,205869,Jairo
75424,20.0,172.72,152,69.0,78.0,309.0,307.0,367.0,274.0,246.0,126.0,54.0,205869,Jairo
75426,20.0,172.72,152,68.0,80.0,272.0,286.0,387.0,274.0,251.0,72.0,54.0,205869,Jairo
75421,21.0,172.72,152,72.0,79.0,319.0,332.0,384.0,281.0,260.0,129.0,54.0,205869,Jairo
75428,19.0,172.72,152,68.0,75.0,270.0,277.0,401.0,278.0,240.0,54.0,54.0,205869,Jairo
75429,18.0,172.72,152,67.0,73.0,268.0,271.0,394.0,277.0,247.0,54.0,54.0,205869,Jairo
75430,18.0,172.72,152,57.0,60.0,238.0,247.0,382.0,230.0,172.0,54.0,54.0,205869,Jairo
75431,13.0,172.72,152,57.0,60.0,238.0,247.0,382.0,230.0,172.0,54.0,54.0,205869,Jairo
75427,19.0,172.72,152,69.0,75.0,272.0,286.0,398.0,272.0,240.0,54.0,54.0,205869,Jairo
75420,21.0,172.72,152,72.0,79.0,319.0,332.0,384.0,281.0,260.0,129.0,54.0,205869,Jairo
75425,20.0,172.72,152,68.0,80.0,272.0,286.0,387.0,274.0,251.0,72.0,54.0,205869,Jairo
75418,21.0,172.72,152,72.0,79.0,319.0,332.0,384.0,281.0,267.0,89.0,54.0,205869,Jairo
75409,22.0,172.72,152,76.0,81.0,321.0,348.0,419.0,313.0,282.0,88.0,59.0,205869,Jairo
75410,22.0,172.72,152,75.0,80.0,317.0,343.0,418.0,310.0,276.0,88.0,59.0,205869,Jairo
75411,22.0,172.72,152,75.0,80.0,317.0,343.0,411.0,306.0,276.0,88.0,59.0,205869,Jairo
75412,22.0,172.72,152,74.0,80.0,307.0,344.0,402.0,305.0,273.0,88.0,59.0,205869,Jairo
75413,22.0,172.72,152,74.0,80.0,311.0,336.0,403.0,304.0,272.0,88.0,59.0,205869,Jairo
75419,21.0,172.72,152,72.0,79.0,319.0,332.0,384.0,281.0,260.0,129.0,54.0,205869,Jairo
75415,21.0,172.72,152,72.0,79.0,318.0,332.0,387.0,279.0,267.0,89.0,54.0,205869,Jairo
75416,21.0,172.72,152,72.0,79.0,319.0,332.0,385.0,279.0,267.0,89.0,54.0,205869,Jairo
75417,21.0,172.72,152,72.0,79.0,319.0,332.0,385.0,281.0,267.0,89.0,54.0,205869,Jairo
75414,22.0,172.72,152,74.0,80.0,311.0,336.0,403.0,304.0,263.0,64.0,59.0,205869,Jairo
75441,24.0,187.96,185,71.0,71.0,325.0,327.0,287.0,328.0,301.0,71.0,60.0,170871,Jaja
75444,20.0,187.96,185,72.0,71.0,328.0,330.0,287.0,333.0,288.0,71.0,60.0,170871,Jaja
75443,21.0,187.96,185,72.0,71.0,328.0,330.0,287.0,333.0,288.0,71.0,60.0,170871,Jaja
75442,24.0,187.96,185,72.0,71.0,328.0,330.0,287.0,333.0,288.0,71.0,60.0,170871,Jaja
75440,26.0,187.96,185,71.0,71.0,325.0,327.0,287.0,328.0,301.0,71.0,60.0,170871,Jaja
75439,28.0,187.96,185,71.0,71.0,325.0,327.0,287.0,328.0,301.0,71.0,60.0,170871,Jaja
75438,29.0,187.96,185,71.0,71.0,325.0,327.0,287.0,328.0,301.0,71.0,60.0,170871,Jaja
75437,29.0,187.96,185,71.0,71.0,325.0,327.0,287.0,328.0,301.0,71.0,60.0,170871,Jaja
75436,29.0,187.96,185,70.0,70.0,325.0,326.0,285.0,328.0,301.0,71.0,60.0,170871,Jaja
75435,29.0,187.96,185,70.0,70.0,325.0,326.0,285.0,328.0,301.0,71.0,60.0,170871,Jaja
75434,30.0,187.96,185,70.0,70.0,325.0,326.0,280.0,328.0,301.0,71.0,60.0,170871,Jaja
75433,30.0,187.96,185,69.0,69.0,321.0,319.0,277.0,323.0,301.0,71.0,60.0,170871,Jaja
75432,30.0,187.96,185,69.0,69.0,321.0,319.0,277.0,323.0,299.0,71.0,60.0,170871,Jaja
77438,24.0,182.88,168,69.0,76.0,260.0,296.0,357.0,335.0,326.0,206.0,45.0,205699,Jander
77439,24.0,182.88,168,69.0,76.0,259.0,296.0,357.0,333.0,303.0,205.0,45.0,205699,Jander
77440,24.0,182.88,168,69.0,70.0,259.0,296.0,357.0,333.0,303.0,205.0,45.0,205699,Jander
77441,24.0,182.88,168,66.0,70.0,250.0,295.0,343.0,309.0,297.0,205.0,45.0,205699,Jander
77445,18.0,182.88,168,63.0,66.0,256.0,269.0,305.0,305.0,285.0,183.0,45.0,205699,Jander
77443,23.0,182.88,168,63.0,66.0,256.0,269.0,305.0,305.0,285.0,183.0,45.0,205699,Jander
77444,23.0,182.88,168,63.0,66.0,256.0,269.0,305.0,305.0,285.0,183.0,45.0,205699,Jander
77437,24.0,182.88,168,69.0,76.0,260.0,296.0,357.0,335.0,326.0,206.0,45.0,205699,Jander
77442,24.0,182.88,168,63.0,68.0,256.0,278.0,305.0,309.0,285.0,183.0,45.0,205699,Jander
77436,25.0,182.88,168,70.0,76.0,260.0,296.0,359.0,369.0,326.0,206.0,45.0,205699,Jander
77434,25.0,182.88,168,69.0,75.0,257.0,296.0,359.0,372.0,324.0,202.0,45.0,205699,Jander
77433,25.0,182.88,168,69.0,75.0,256.0,296.0,359.0,372.0,328.0,200.0,45.0,205699,Jander
77432,25.0,182.88,168,69.0,76.0,259.0,298.0,359.0,372.0,332.0,198.0,45.0,205699,Jander
77431,26.0,182.88,168,69.0,76.0,259.0,298.0,359.0,372.0,332.0,198.0,45.0,205699,Jander
77430,26.0,182.88,168,69.0,76.0,259.0,298.0,359.0,372.0,332.0,198.0,45.0,205699,Jander
77429,26.0,182.88,168,69.0,76.0,259.0,298.0,359.0,372.0,332.0,198.0,45.0,205699,Jander
77428,26.0,182.88,168,69.0,73.0,259.0,298.0,359.0,372.0,332.0,198.0,45.0,205699,Jander
77427,26.0,182.88,168,67.0,71.0,259.0,298.0,359.0,372.0,332.0,185.0,45.0,205699,Jander
77435,25.0,182.88,168,70.0,76.0,260.0,296.0,359.0,375.0,326.0,206.0,45.0,205699,Jander
77426,26.0,182.88,168,67.0,70.0,258.0,297.0,350.0,372.0,321.0,189.0,45.0,205699,Jander
77541,19.0,172.72,148,61.0,71.0,234.0,253.0,332.0,289.0,264.0,183.0,49.0,229500,Jaquite
77542,11.0,172.72,148,61.0,71.0,234.0,253.0,332.0,289.0,264.0,183.0,49.0,229500,Jaquite
77568,27.0,193.04,187,76.0,78.0,249.0,227.0,246.0,328.0,258.0,229.0,52.0,168530,Jardel
77571,27.0,193.04,187,75.0,79.0,246.0,227.0,250.0,326.0,255.0,229.0,52.0,168530,Jardel
77569,27.0,193.04,187,76.0,78.0,249.0,227.0,246.0,328.0,255.0,229.0,52.0,168530,Jardel
77572,26.0,193.04,187,75.0,79.0,246.0,227.0,248.0,326.0,255.0,229.0,52.0,168530,Jardel
77570,27.0,193.04,187,75.0,78.0,246.0,227.0,250.0,326.0,255.0,229.0,52.0,168530,Jardel
77573,26.0,193.04,187,75.0,79.0,246.0,227.0,246.0,326.0,255.0,229.0,52.0,168530,Jardel
77578,24.0,193.04,187,65.0,67.0,231.0,182.0,303.0,316.0,227.0,194.0,52.0,168530,Jardel
77575,25.0,193.04,187,73.0,76.0,239.0,211.0,259.0,320.0,252.0,224.0,52.0,168530,Jardel
77576,25.0,193.04,187,72.0,77.0,239.0,211.0,253.0,306.0,246.0,221.0,52.0,168530,Jardel
77577,24.0,193.04,187,70.0,75.0,237.0,206.0,328.0,329.0,239.0,207.0,52.0,168530,Jardel
77579,20.0,193.04,187,65.0,67.0,231.0,182.0,303.0,316.0,227.0,194.0,52.0,168530,Jardel
77574,26.0,193.04,187,75.0,78.0,242.0,225.0,238.0,326.0,259.0,228.0,52.0,168530,Jardel
77567,27.0,193.04,187,74.0,78.0,245.0,227.0,246.0,325.0,252.0,225.0,52.0,168530,Jardel
77555,29.0,193.04,187,80.0,80.0,251.0,232.0,268.0,331.0,304.0,248.0,57.0,168530,Jardel
77565,27.0,193.04,187,74.0,77.0,245.0,227.0,246.0,323.0,252.0,225.0,52.0,168530,Jardel
77566,27.0,193.04,187,74.0,77.0,245.0,227.0,246.0,325.0,252.0,225.0,52.0,168530,Jardel
77554,29.0,193.04,187,80.0,80.0,251.0,232.0,268.0,331.0,304.0,248.0,57.0,168530,Jardel
77556,29.0,193.04,187,77.0,77.0,246.0,227.0,265.0,326.0,293.0,236.0,52.0,168530,Jardel
77558,28.0,193.04,187,76.0,76.0,244.0,227.0,265.0,324.0,291.0,233.0,52.0,168530,Jardel
77559,28.0,193.04,187,76.0,76.0,247.0,227.0,263.0,323.0,291.0,233.0,52.0,168530,Jardel
77557,29.0,193.04,187,77.0,77.0,246.0,227.0,265.0,326.0,291.0,234.0,52.0,168530,Jardel
77561,28.0,193.04,187,76.0,76.0,247.0,227.0,261.0,321.0,290.0,230.0,52.0,168530,Jardel
77562,28.0,193.04,187,75.0,77.0,246.0,227.0,254.0,320.0,287.0,229.0,52.0,168530,Jardel
77563,28.0,193.04,187,75.0,77.0,246.0,227.0,254.0,317.0,252.0,229.0,52.0,168530,Jardel
77564,28.0,193.04,187,75.0,77.0,246.0,227.0,254.0,323.0,252.0,229.0,52.0,168530,Jardel
77560,28.0,193.04,187,76.0,76.0,247.0,227.0,261.0,323.0,290.0,231.0,52.0,168530,Jardel
78097,23.0,187.96,168,65.0,70.0,127.0,139.0,220.0,206.0,118.0,75.0,328.0,220604,Jaume
78100,16.0,187.96,168,65.0,70.0,120.0,125.0,220.0,207.0,118.0,75.0,328.0,220604,Jaume
78099,22.0,187.96,168,65.0,70.0,120.0,125.0,220.0,207.0,118.0,75.0,328.0,220604,Jaume
78098,23.0,187.96,168,65.0,70.0,127.0,139.0,220.0,206.0,118.0,75.0,328.0,220604,Jaume
78096,24.0,187.96,168,67.0,74.0,96.0,95.0,221.0,221.0,130.0,34.0,343.0,220604,Jaume
78091,25.0,187.96,168,73.0,77.0,96.0,95.0,232.0,221.0,130.0,34.0,366.0,220604,Jaume
78094,24.0,187.96,168,72.0,78.0,96.0,95.0,229.0,221.0,130.0,34.0,363.0,220604,Jaume
78093,24.0,187.96,168,72.0,78.0,96.0,95.0,229.0,221.0,130.0,34.0,365.0,220604,Jaume
78092,24.0,187.96,168,73.0,79.0,96.0,95.0,232.0,221.0,130.0,34.0,366.0,220604,Jaume
78090,25.0,187.96,168,74.0,78.0,96.0,95.0,234.0,221.0,130.0,34.0,368.0,220604,Jaume
78095,24.0,187.96,168,72.0,79.0,96.0,95.0,229.0,221.0,130.0,34.0,363.0,220604,Jaume
79637,25.0,187.96,179,64.0,75.0,203.0,202.0,322.0,284.0,242.0,196.0,50.0,193840,Jeferson
79640,23.0,187.96,179,60.0,65.0,201.0,217.0,313.0,279.0,247.0,191.0,123.0,193840,Jeferson
79639,24.0,187.96,179,61.0,65.0,201.0,217.0,322.0,279.0,291.0,195.0,123.0,193840,Jeferson
79638,24.0,187.96,179,64.0,65.0,203.0,202.0,322.0,284.0,242.0,196.0,50.0,193840,Jeferson
79641,21.0,187.96,179,60.0,65.0,201.0,217.0,313.0,279.0,247.0,191.0,123.0,193840,Jeferson
79636,25.0,187.96,179,67.0,72.0,232.0,224.0,293.0,294.0,266.0,206.0,50.0,193840,Jeferson
79634,27.0,187.96,179,67.0,72.0,232.0,224.0,282.0,294.0,266.0,206.0,50.0,193840,Jeferson
79633,27.0,187.96,179,66.0,71.0,232.0,224.0,282.0,294.0,253.0,204.0,50.0,193840,Jeferson
79632,27.0,187.96,179,66.0,71.0,225.0,224.0,271.0,275.0,253.0,200.0,50.0,193840,Jeferson
79631,27.0,187.96,179,66.0,71.0,225.0,224.0,271.0,275.0,253.0,200.0,50.0,193840,Jeferson
79635,26.0,187.96,179,67.0,72.0,232.0,224.0,282.0,294.0,266.0,206.0,50.0,193840,Jeferson
79834,19.0,187.96,170,65.0,73.0,312.0,273.0,310.0,338.0,320.0,65.0,99.0,177653,Jefferson
79833,19.0,187.96,170,69.0,70.0,320.0,286.0,324.0,351.0,316.0,109.0,118.0,177653,Jefferson
79832,20.0,187.96,170,68.0,70.0,320.0,286.0,324.0,351.0,316.0,109.0,118.0,177653,Jefferson
79830,21.0,187.96,170,64.0,68.0,295.0,264.0,315.0,334.0,316.0,73.0,98.0,177653,Jefferson
79829,22.0,187.96,170,64.0,68.0,295.0,264.0,315.0,334.0,316.0,73.0,98.0,177653,Jefferson
79828,22.0,187.96,170,64.0,68.0,295.0,264.0,315.0,334.0,280.0,73.0,48.0,177653,Jefferson
79827,25.0,187.96,170,64.0,68.0,295.0,264.0,315.0,334.0,280.0,73.0,48.0,177653,Jefferson
79826,25.0,187.96,170,64.0,68.0,295.0,263.0,315.0,334.0,280.0,73.0,48.0,177653,Jefferson
79825,26.0,187.96,170,63.0,67.0,290.0,258.0,314.0,332.0,265.0,71.0,43.0,177653,Jefferson
79831,21.0,187.96,170,68.0,68.0,320.0,286.0,324.0,351.0,316.0,109.0,118.0,177653,Jefferson
79823,26.0,187.96,170,63.0,67.0,290.0,258.0,314.0,332.0,248.0,75.0,43.0,177653,Jefferson
79822,26.0,187.96,170,63.0,67.0,290.0,258.0,314.0,332.0,248.0,75.0,43.0,177653,Jefferson
79821,27.0,187.96,170,64.0,68.0,290.0,258.0,319.0,346.0,248.0,75.0,43.0,177653,Jefferson
79820,27.0,187.96,170,64.0,68.0,290.0,258.0,319.0,346.0,248.0,75.0,43.0,177653,Jefferson
79819,27.0,187.96,170,64.0,68.0,290.0,258.0,319.0,346.0,248.0,75.0,43.0,177653,Jefferson
79818,27.0,187.96,170,65.0,67.0,295.0,263.0,320.0,353.0,243.0,43.0,48.0,177653,Jefferson
79817,27.0,187.96,170,65.0,66.0,295.0,263.0,320.0,353.0,243.0,43.0,48.0,177653,Jefferson
79816,28.0,187.96,170,65.0,65.0,295.0,263.0,320.0,353.0,243.0,43.0,48.0,177653,Jefferson
79824,26.0,187.96,170,63.0,67.0,290.0,258.0,314.0,332.0,260.0,75.0,43.0,177653,Jefferson
80117,14.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
80116,20.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
80115,20.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
80114,20.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
80113,21.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
80111,23.0,182.88,170,77.0,83.0,232.0,218.0,333.0,303.0,263.0,241.0,54.0,215792,Jemerson
80110,23.0,182.88,170,77.0,83.0,232.0,218.0,333.0,303.0,263.0,241.0,54.0,215792,Jemerson
80112,23.0,182.88,170,75.0,81.0,222.0,198.0,325.0,295.0,259.0,235.0,54.0,215792,Jemerson
82333,19.0,187.96,172,81.0,87.0,380.0,341.0,395.0,374.0,325.0,83.0,133.0,140384,Jo
82332,21.0,187.96,172,81.0,87.0,380.0,341.0,395.0,374.0,325.0,83.0,133.0,140384,Jo
82331,21.0,187.96,172,77.0,85.0,365.0,350.0,395.0,364.0,325.0,66.0,133.0,140384,Jo
82330,22.0,187.96,172,79.0,85.0,368.0,354.0,400.0,361.0,335.0,66.0,133.0,140384,Jo
82329,22.0,187.96,172,76.0,84.0,355.0,345.0,394.0,363.0,321.0,66.0,130.0,140384,Jo
82328,23.0,187.96,172,75.0,84.0,355.0,345.0,386.0,359.0,283.0,63.0,46.0,140384,Jo
82327,23.0,187.96,172,75.0,84.0,355.0,345.0,386.0,359.0,283.0,63.0,46.0,140384,Jo
82326,24.0,187.96,172,74.0,75.0,350.0,326.0,351.0,364.0,289.0,63.0,46.0,140384,Jo
82324,25.0,187.96,172,75.0,77.0,365.0,325.0,340.0,365.0,289.0,63.0,46.0,140384,Jo
82325,24.0,187.96,172,73.0,75.0,348.0,323.0,355.0,361.0,289.0,63.0,46.0,140384,Jo
82322,25.0,187.96,172,75.0,77.0,365.0,328.0,336.0,368.0,291.0,63.0,46.0,140384,Jo
82323,25.0,187.96,172,75.0,77.0,365.0,328.0,336.0,368.0,291.0,63.0,46.0,140384,Jo
82315,26.0,187.96,172,78.0,82.0,374.0,328.0,356.0,385.0,304.0,69.0,46.0,140384,Jo
82316,26.0,187.96,172,78.0,82.0,374.0,328.0,356.0,385.0,304.0,69.0,46.0,140384,Jo
82317,26.0,187.96,172,79.0,82.0,375.0,328.0,360.0,385.0,305.0,69.0,46.0,140384,Jo
82314,27.0,187.96,172,79.0,82.0,376.0,328.0,357.0,375.0,304.0,69.0,46.0,140384,Jo
82319,26.0,187.96,172,79.0,82.0,375.0,328.0,365.0,385.0,299.0,63.0,46.0,140384,Jo
82320,26.0,187.96,172,78.0,80.0,374.0,331.0,359.0,376.0,297.0,63.0,46.0,140384,Jo
82321,26.0,187.96,172,76.0,78.0,372.0,329.0,336.0,368.0,295.0,63.0,46.0,140384,Jo
82318,26.0,187.96,172,79.0,82.0,375.0,328.0,360.0,385.0,305.0,63.0,46.0,140384,Jo
83104,24.0,185.42,152,69.0,78.0,280.0,350.0,365.0,310.0,309.0,203.0,55.0,204731,Joaozinho
83111,17.0,185.42,152,56.0,61.0,198.0,213.0,287.0,235.0,248.0,189.0,55.0,204731,Joaozinho
83110,22.0,185.42,152,56.0,61.0,198.0,213.0,287.0,235.0,248.0,189.0,55.0,204731,Joaozinho
83109,22.0,185.42,152,62.0,65.0,225.0,260.0,304.0,249.0,258.0,194.0,55.0,204731,Joaozinho
83108,23.0,185.42,152,64.0,72.0,225.0,260.0,342.0,266.0,258.0,194.0,55.0,204731,Joaozinho
83106,23.0,185.42,152,68.0,78.0,248.0,333.0,365.0,312.0,300.0,200.0,55.0,204731,Joaozinho
83105,23.0,185.42,152,69.0,78.0,280.0,350.0,365.0,310.0,309.0,203.0,55.0,204731,Joaozinho
83103,24.0,185.42,152,72.0,77.0,280.0,350.0,359.0,325.0,313.0,219.0,55.0,204731,Joaozinho
83107,23.0,185.42,152,68.0,78.0,248.0,333.0,365.0,312.0,300.0,200.0,55.0,204731,Joaozinho
83101,24.0,185.42,152,72.0,77.0,280.0,349.0,359.0,334.0,306.0,219.0,55.0,204731,Joaozinho
83100,24.0,185.42,152,72.0,75.0,280.0,349.0,359.0,334.0,306.0,219.0,55.0,204731,Joaozinho
83099,24.0,185.42,152,72.0,75.0,280.0,349.0,359.0,334.0,306.0,219.0,55.0,204731,Joaozinho
83098,26.0,185.42,152,72.0,75.0,280.0,349.0,359.0,334.0,306.0,219.0,55.0,204731,Joaozinho
83097,26.0,185.42,152,72.0,73.0,280.0,349.0,359.0,334.0,306.0,219.0,55.0,204731,Joaozinho
83096,26.0,185.42,152,71.0,72.0,279.0,347.0,359.0,333.0,304.0,218.0,55.0,204731,Joaozinho
83095,26.0,185.42,152,71.0,72.0,279.0,347.0,359.0,334.0,304.0,218.0,55.0,204731,Joaozinho
83102,24.0,185.42,152,72.0,77.0,280.0,350.0,359.0,334.0,313.0,219.0,55.0,204731,Joaozinho
83191,32.0,177.8,165,81.0,81.0,362.0,419.0,375.0,310.0,318.0,72.0,50.0,45186,Joaquin
83192,32.0,177.8,165,81.0,81.0,362.0,419.0,375.0,310.0,318.0,72.0,50.0,45186,Joaquin
83193,32.0,177.8,165,81.0,81.0,362.0,419.0,375.0,310.0,318.0,72.0,50.0,45186,Joaquin
83194,31.0,177.8,165,82.0,82.0,363.0,422.0,379.0,315.0,323.0,65.0,50.0,45186,Joaquin
83195,31.0,177.8,165,82.0,82.0,363.0,422.0,381.0,315.0,323.0,65.0,50.0,45186,Joaquin
83196,31.0,177.8,165,82.0,82.0,361.0,421.0,377.0,312.0,322.0,65.0,50.0,45186,Joaquin
83197,31.0,177.8,165,80.0,80.0,354.0,417.0,371.0,311.0,317.0,65.0,50.0,45186,Joaquin
83198,30.0,177.8,165,80.0,80.0,354.0,411.0,375.0,317.0,317.0,65.0,50.0,45186,Joaquin
83202,28.0,177.8,165,80.0,87.0,361.0,393.0,395.0,342.0,358.0,70.0,139.0,45186,Joaquin
83200,29.0,177.8,165,81.0,87.0,354.0,411.0,393.0,337.0,331.0,65.0,50.0,45186,Joaquin
83201,29.0,177.8,165,80.0,87.0,350.0,393.0,389.0,333.0,319.0,65.0,50.0,45186,Joaquin
83207,25.0,177.8,165,87.0,91.0,348.0,419.0,414.0,317.0,365.0,65.0,106.0,45186,Joaquin
83203,28.0,177.8,165,81.0,87.0,363.0,396.0,399.0,337.0,358.0,70.0,139.0,45186,Joaquin
83204,27.0,177.8,165,82.0,87.0,366.0,396.0,402.0,346.0,358.0,79.0,139.0,45186,Joaquin
83205,27.0,177.8,165,81.0,87.0,376.0,378.0,402.0,350.0,353.0,144.0,121.0,45186,Joaquin
83206,26.0,177.8,165,88.0,91.0,354.0,415.0,414.0,349.0,365.0,121.0,166.0,45186,Joaquin
83190,32.0,177.8,165,82.0,82.0,362.0,419.0,375.0,310.0,318.0,72.0,50.0,45186,Joaquin
83199,30.0,177.8,165,81.0,81.0,354.0,411.0,375.0,317.0,317.0,65.0,50.0,45186,Joaquin
83189,32.0,177.8,165,82.0,82.0,360.0,418.0,374.0,310.0,318.0,72.0,50.0,45186,Joaquin
83174,34.0,177.8,165,79.0,79.0,360.0,413.0,377.0,337.0,321.0,109.0,50.0,45186,Joaquin
83187,32.0,177.8,165,81.0,81.0,355.0,411.0,376.0,310.0,318.0,72.0,50.0,45186,Joaquin
83188,32.0,177.8,165,81.0,81.0,359.0,415.0,374.0,310.0,318.0,72.0,50.0,45186,Joaquin
83170,34.0,177.8,165,79.0,79.0,360.0,413.0,380.0,337.0,321.0,109.0,50.0,45186,Joaquin
83171,34.0,177.8,165,79.0,79.0,360.0,413.0,380.0,337.0,321.0,109.0,50.0,45186,Joaquin
83173,34.0,177.8,165,79.0,79.0,360.0,413.0,381.0,337.0,321.0,109.0,50.0,45186,Joaquin
83175,34.0,177.8,165,79.0,79.0,360.0,413.0,377.0,337.0,321.0,109.0,50.0,45186,Joaquin
83176,33.0,177.8,165,79.0,79.0,364.0,408.0,374.0,339.0,316.0,106.0,45.0,45186,Joaquin
83177,33.0,177.8,165,79.0,79.0,364.0,408.0,374.0,339.0,316.0,102.0,45.0,45186,Joaquin
83178,33.0,177.8,165,79.0,79.0,364.0,408.0,374.0,339.0,312.0,74.0,45.0,45186,Joaquin
83172,34.0,177.8,165,79.0,79.0,360.0,413.0,380.0,337.0,321.0,109.0,50.0,45186,Joaquin
83180,33.0,177.8,165,78.0,78.0,349.0,402.0,368.0,329.0,307.0,75.0,45.0,45186,Joaquin
83181,33.0,177.8,165,78.0,78.0,349.0,402.0,368.0,329.0,312.0,75.0,45.0,45186,Joaquin
83182,32.0,177.8,165,79.0,79.0,354.0,408.0,371.0,330.0,317.0,72.0,50.0,45186,Joaquin
83183,32.0,177.8,165,79.0,79.0,354.0,407.0,371.0,330.0,318.0,72.0,50.0,45186,Joaquin
83184,32.0,177.8,165,79.0,79.0,354.0,407.0,371.0,330.0,316.0,72.0,50.0,45186,Joaquin
83185,32.0,177.8,165,79.0,79.0,351.0,407.0,373.0,319.0,316.0,72.0,50.0,45186,Joaquin
83186,32.0,177.8,165,79.0,79.0,349.0,409.0,371.0,310.0,319.0,72.0,50.0,45186,Joaquin
83179,33.0,177.8,165,78.0,78.0,349.0,402.0,368.0,329.0,307.0,75.0,45.0,45186,Joaquin
83753,14.0,180.34,174,61.0,73.0,241.0,259.0,346.0,326.0,267.0,180.0,43.0,198649,Joel
83752,18.0,180.34,174,61.0,73.0,241.0,259.0,346.0,326.0,267.0,180.0,43.0,198649,Joel
83751,19.0,180.34,174,61.0,73.0,241.0,259.0,346.0,326.0,267.0,180.0,43.0,198649,Joel
83750,21.0,180.34,174,61.0,73.0,241.0,259.0,346.0,326.0,267.0,180.0,43.0,198649,Joel
85032,19.0,175.26,154,66.0,76.0,237.0,290.0,365.0,316.0,272.0,204.0,40.0,210455,Johny
85037,12.0,175.26,154,63.0,78.0,234.0,298.0,362.0,301.0,267.0,182.0,40.0,210455,Johny
85036,18.0,175.26,154,63.0,78.0,234.0,298.0,362.0,301.0,267.0,182.0,40.0,210455,Johny
85035,18.0,175.26,154,64.0,78.0,235.0,294.0,365.0,304.0,264.0,192.0,40.0,210455,Johny
85034,18.0,175.26,154,64.0,78.0,235.0,294.0,365.0,304.0,264.0,192.0,40.0,210455,Johny
85033,19.0,175.26,154,64.0,78.0,235.0,294.0,365.0,304.0,264.0,192.0,40.0,210455,Johny
85031,19.0,175.26,154,67.0,77.0,247.0,290.0,361.0,325.0,276.0,204.0,40.0,210455,Johny
85027,20.0,175.26,154,70.0,77.0,254.0,292.0,369.0,332.0,286.0,219.0,40.0,210455,Johny
85029,19.0,175.26,154,70.0,77.0,254.0,292.0,369.0,332.0,286.0,219.0,40.0,210455,Johny
85028,20.0,175.26,154,70.0,77.0,254.0,292.0,369.0,332.0,286.0,219.0,40.0,210455,Johny
85026,20.0,175.26,154,70.0,77.0,254.0,292.0,369.0,334.0,286.0,219.0,40.0,210455,Johny
85025,20.0,175.26,154,72.0,78.0,263.0,298.0,372.0,336.0,291.0,225.0,40.0,210455,Johny
85024,20.0,175.26,154,72.0,78.0,263.0,298.0,372.0,336.0,291.0,225.0,40.0,210455,Johny
85023,21.0,175.26,154,76.0,82.0,276.0,310.0,379.0,343.0,305.0,237.0,45.0,210455,Johny
85030,19.0,175.26,154,70.0,77.0,254.0,292.0,369.0,332.0,286.0,219.0,40.0,210455,Johny
85503,29.0,180.34,165,81.0,81.0,347.0,387.0,377.0,356.0,323.0,78.0,43.0,176769,Jonas
85504,29.0,180.34,165,81.0,81.0,347.0,387.0,377.0,356.0,323.0,78.0,43.0,176769,Jonas
85505,29.0,180.34,165,81.0,81.0,344.0,385.0,374.0,354.0,319.0,68.0,43.0,176769,Jonas
85506,28.0,180.34,165,80.0,80.0,342.0,385.0,372.0,354.0,319.0,68.0,43.0,176769,Jonas
85507,28.0,180.34,165,81.0,81.0,339.0,387.0,372.0,357.0,321.0,68.0,43.0,176769,Jonas
